,Recipe_Name,Ingredients,Dish_Name
1566,Beignets_6,"yeast,warm",beignets
1567,Beignets_7,warm,beignets
1568,Beignets_8,"yeast,warm",beignets
1569,Beignets_9,warm,beignets
1570,Beignets_10,"water,yeast,shortening,sugar,salt,water,milk,egg,vanilla,almond,flour,sugar",beignets
1571,Beignets_11,luke,beignets
1572,Beignets_12,"yeast,warm",beignets
1573,Beignets_13,corn,beignets
1574,French Quarter Beignets,"yeast,sugar,salt,flour,egg,milk,butter,oil",beignets
1575,Cafe Du Monde Beignets,"milk,yeast,sugar,egg,butter,salt,flour,oil,sugar",beignets
1576,Homemade Beignets,"water,sugar,yeast,egg,salt,milk,bread,shortening,oil,sugar",beignets
1577,Beignets_14,warm,beignets
1578,Classic New Orleans Beignets,warm,beignets
1579,New Orleans Beignets,warm,beignets
1580,Beignets_15,"oil,cake,flour,sugar,baking,baking,salt,butter,egg,butter,vanilla,sugar",beignets
1581,Buttermilk Beignets,"milk,butter,yeast,sugar,flour,bread,baking,salt,oil,sugar",beignets
1582,Beignets_16,"water,sugar,yeast,flour,salt,oil,sugar",beignets
1583,Beignets_17,warm,beignets
1584,Mickey Mouse Beignets,warm,beignets
1585,French Beignets,"yeast,milk,egg,egg,sugar,butter,vanilla,salt,flour,oil,sugar",beignets
1586,Homemade Beignets_2,warm,beignets
1587,Beignets_18,"flour,water,sugar,butter,salt,egg",beignets
1588,Beignets_19,"yeast,warm",beignets
1589,Beignets_20,warm,beignets
1590,French Beignets_2,"yeast,milk,egg,egg,sugar,butter,vanilla,salt,flour,oil,sugar",beignets
1591,New Orleans Mardi Gras Beignets,luke,beignets
1592,Beignets_21,"yeast,water,milk,sugar,crisco,salt,egg,flour,nut,sugar",beignets
1593,Mardi Gras Beignets,warm,beignets
1594,Cafe du Monde-style Sugared Beignets,warm,beignets
1595,Beignets_22,"milk,sugar,yeast,flour,butter,salt,vanilla,oil,sugar",beignets
1596,Beignets_23,"water,sugar,yeast,egg,milk,bread,salt,butter,oil,sugar",beignets
1597,Cafe Du Monde Beignets_2,"yeast,warm",beignets
1598,Easy Beignets,"bread,butter,sugar,yeast,salt,water,egg,oil",beignets
1599,Raspberry Beignets,"cheese,raspberries,sugar,yeast,warm",beignets
1600,Costas French Market Doughnuts (Beignets),"water,yeast,shortening,sugar,salt,water,milk,egg,flour,oil,sugar",beignets
1601,Biscuit Beignets,"butter,oil,sugar,caramel",beignets
1602,French Quarter Beignets_2,luke,beignets
1603,Baby Blueberry Beignets,"yeast,warm",beignets
1604,New Orleans Beignets_2,"water,sugar,yeast,egg,shortening,salt,flour,milk,oil,sugar",beignets
1605,Beignets_24,"oil,milk,egg,butter,flour,baking,salt,sugar,sugar",beignets
1606,Skinny Baked Beignets,"yeast,warm",beignets
1607,Yeast Beignets,warm,beignets
1608,French Beignets_3,"water,butter,sugar,salt,orange,flour,egg,vanilla,shortening,sugar",beignets
1609,Gluten-Free Beignets,warm,beignets
1610,Baked French Fries with Curried Ketchup,"fries,potato,oil,garlic,paprika,salt,black",french_fries
1611,Homemade French Fries,"potato,oil,salt,pepper,ketchup",french_fries
1612,Homemade Cajun French Fries,"oil,cajun,paprika,salt,black",french_fries
1613,Basic Baked French Fries,"baking,oil,salt,pepper,parsley",french_fries
1614,Spiralized French Fries with Creamy Sriracha Dip,"potato,oil,paprika,garlic,rosemary,sriracha,greek",french_fries
1615,Crispy Oven Baked French Fries,"potato,oil,salt,black",french_fries
1616,Loaded Garlic French Fries,"fri,garlic,salt,oil,parsley",french_fries
1617,Garlic Parmesan French Fries,"potato,oil,salt,cheese,garlic,parsley",french_fries
1618,Baked French Fries with Curried Ketchup_2,"fries,potato,oil,garlic,paprika,salt,black",french_fries
1619,Seasoned Baked French Fries,"baking,oil,cajun,potato,potato,fries",french_fries
1620,Homemade French Fries_2,"potato,oil,garlic,paprika,salt,black",french_fries
1621,Poutine (French Fries with Gravy and Cheese Curds),"potato,butter,flour,shallot,garlic,beef,ketchup,cider,pepper,worcestershire,black",french_fries
1622,Easy Homemade French Fries,"salt,tomato,chili,cumin,black",french_fries
1623,Crispy Baked French Fries,"potato,oil,pepper,garlic,salt,paprika",french_fries
1624,Crunchy Baked French Fries,"oil,baking,salt,black",french_fries
1625,Baked French Fries I,"baking,oil,paprika,garlic,chili,onion",french_fries
1626,Baked Garlic Parmesan French Fries,"baking,gin,garlic,salt,parsley,cheese",french_fries
1627,Crispy Baked French Fries_2,"potato,gin,salt,pepper,paprika,garlic,onion,oregano",french_fries
1628,Best Ever Homemade French Fries,"potato,oil,salt,black",french_fries
1629,Perfectly Crispy French Fries,"potato,water,vinegar,salt,oil",french_fries
1630,Vinegar French Fries,"potato,vinegar,oil,salt",french_fries
1632,Homemade French Fries_3,"potato,salt,pepper,oil",french_fries
1633,How to Make French Toast,"milk,egg,sugar,cinnamon,salt,challa,butter",french_toast
1636,Tanzanian Chips Mayai (French Fries Omelette),"egg,fries,salt,black",french_fries
1637,Tail Burner Firehouse French Fries,"fri,lemon,garlic,black",french_fries
1638,Crispy Homemade French Fries,"baking,salt,oil",french_fries
1639,Steak With Anchovy Dressing (Entrecote a\u0300 l'Anchoi\u0308ade)_2,"oil,oil,cloves,parsley,thyme,red",steak
1640,Homemade French Fries_4,"baking,garlic,pepper,cheese,oil",french_fries
1641,Perfect French Fries,"potato,vegetables,salt",french_fries
1642,Popeye's Homemade French Fries,"potato,salt,red",french_fries
1643,Homemade Crispy Seasoned French Fries,"potato,flour,garlic,onion,salt,paprika,water,oil",french_fries
1644,Oven Baked French Fries \u2013 3 Points +,"baking,oil,pepper,salt,garlic,onion,vinegar",french_fries
1645,crispy baked French fries,"potato,sugar,gin,garlic,onion,paprika,salt,pepper",french_fries
1646,\u201cPickled\u201d French Fries,"potato,pickle,vinegar,water,salt,pepper,oil,mayonnaise,dijon",french_fries
1647,This Healthy Veggie Snack Tastes Just Like French Fries,"zucchini,cheese,egg,salt,pepper,parsley,mayonnaise,garlic,lemon,chives",french_fries
1650,Baked Seasoned French Fries,"potato,oil,corn",french_fries
1651,The Best French Fries Ever...Really!,"potato,oil,salt",french_fries
1653,Baked French Fries,"baking,oil,paprika,garlic,chili,onion",french_fries
1654,Poutine Sauce Recipe for French Fries,"chicken,flour,butter,salt,pepper,fries,cheese",french_fries
1655,Homemade French Fries_5,"baking,garlic,pepper,cheese,oil",french_fries
1656,Super Crispy Homemade French Fries,"potato,salt,oil",french_fries
1657,Tin Foil Loaded French Fries,"fri,cheddar,bacon,daisy,chives,salt,pepper",french_fries
1658,Perfectly Crispy French Fries_2,"potato,water,vinegar,salt,oil",french_fries
1661,Sausage Macaroni and Cheese,"pasta,bulk",macaroni_and_cheese
1662,Macaroni and Cheese,"macaroni,egg,butter,flour,milk,mustard,cheese,salt,salt,black",macaroni_and_cheese
1663,Cheater Macaroni and Cheese,"butter,macaroni,cheddar,milk,salt",macaroni_and_cheese
1665,Baked Macaroni and Cheese_2,"macaroni,butter,flour,milk,salt,cheese",macaroni_and_cheese
1666,Southern Macaroni and Cheese,"macaroni,cheddar,butter,milk,egg,salt",macaroni_and_cheese
1667,Creamy Three Cheese Stovetop Macaroni and Cheese,"macaroni,butter,flour,milk,milk,cheddar,cheese,dijon",macaroni_and_cheese
1668,RIGATONI MACARONI AND CHEESE,"noodles,cheese,cheddar,cheese,salt,pepper",macaroni_and_cheese
1670,Macaroni and Cheese_2,"macaroni,oil,cheese,mushroom,black",macaroni_and_cheese
1672,KFC Macaroni and Cheese,"macaroni,velveeta,cheddar,milk,salt",macaroni_and_cheese
1673,MACARONI and CHEESE,"macaroni,fat,flour,butter,water,cheese,salt",macaroni_and_cheese
1674,4 Minute Instant Pot Macaroni and Cheese,"macaroni,milk,cheese,water,butter,salt",macaroni_and_cheese
1675,Macaroni and Cheese_3,"salt,macaroni,butter,flour,milk,cheddar,cayenne,black",macaroni_and_cheese
1678,Classic Baked Macaroni and Cheese,"macaroni,butter,flour,milk,salt,black",macaroni_and_cheese
1679,Macaroni and Cheese_4,"macaroni,butter,flour,salt,mustard,pepper,milk,velveeta,cheddar,bread",macaroni_and_cheese
1682,Caprese Macaroni and Cheese,"macaroni,milk,broth,flour,chili,pepper,salt,cheese,tomato,tomato,basil",macaroni_and_cheese
1683,Classic Macaroni and Cheese,"bread,butter,macaroni,flour,mustard,cayenne",macaroni_and_cheese
1684,Quick Skillet Macaroni and Cheese,"butter,onion,pepper,macaroni,water,cheddar,salt,pepper,parsley",macaroni_and_cheese
1685,Lobster Macaroni and Cheese,"salt,oil,macaroni,milk,butter,flour,cheese,cheddar,black",macaroni_and_cheese
1686,Cacio e Pepe Macaroni and Cheese,"macaroni,milk,black",macaroni_and_cheese
1687,Quick Macaroni and Cheese,"water,salt,macaroni,butter,cheddar,corn",macaroni_and_cheese
1688,Deluxe Macaroni and Cheese,"macaroni,mushroom,cheddar,ham,oil,mushroom",macaroni_and_cheese
1691,Cheesy Macaroni and Cheese,"macaroni,butter,milk,egg,mustard,pepper,cheddar,cheese",macaroni_and_cheese
1692,Ultimate Macaroni and Cheese,"macaroni,butter,flour,mustard,black",macaroni_and_cheese
1694,Old-Fashioned Macaroni and Cheese,"butter,flour,milk,cheddar,macaroni",macaroni_and_cheese
1695,Macaroni and Cheese_5,"cheddar,asiago,butter,milk,salt,pasta",macaroni_and_cheese
1696,Creamy Macaroni and Cheese,"macaroni,cheddar,cheese,butter,egg,milk,cheddar,pepper",macaroni_and_cheese
1697,Macaroni and Cheese_6,"macaroni,butter,milk,onion,garlic,bay",macaroni_and_cheese
1698,Mozzarella Macaroni and Cheese,"macaroni,butter,flour,salt,garlic,milk,cheese,basil",macaroni_and_cheese
1699,Macaroni and Cheese_7,"butter,milk,flour,salt,nut,cayenne",macaroni_and_cheese
1700,Macaroni and Cheese Perfection,"macaroni,onion,butter,flour,pepper,milk,emmenthal,bread,cheese,thyme",macaroni_and_cheese
1701,Macaroni and Cheese_8,"macaroni,milk,butter,flour,salt,pepper,pepper,whipping,cheddar",macaroni_and_cheese
1704,Classic Macaroni and Cheese_2,"macaroni,cheddar,butter,flour,milk,salt,black",macaroni_and_cheese
1705,Creamy Stovetop Macaroni and Cheese,"macaroni,butter,flour,milk,cheddar,cheese,salt,pepper",macaroni_and_cheese
1706,Jalapen\u0303o Macaroni and Cheese,"macaroni,broccoli,butter,flour,milk,salt,pepper,cheese,jalapeno",macaroni_and_cheese
1707,Southern Style Macaroni and Cheese,"macaroni,cheddar,monterey",macaroni_and_cheese
1709,Paella,"oil,paella,garlic,onion,tomato,paprika,saffron,chicken,beans,prawn,seafood,chicken,chorizo,parsley,lemon",paella
1710,Paella_2,"rice,saffron,gin,paprika,chorizo,tomato,pepper,onion,cloves,mushroom,chicken,garlic,onion,sunchokes,peas,scallions,chicken,clams,mussels,shrimp,salt,pepper",paella
1711,Paella_3,"paella,rice,oil,chicken,paprika,chili,black",paella
1712,Paella_4,"paella,chicken,shrimp,mussels,cod,cloves,pepper,pepper,chicken,saffron,parsley,oil,salt,lemon",paella
1713,PAELLA,"oil,onion,cloves,bay",paella
1714,Paella!,"onion,mushroom,fennel,zucchini,plum,asparagus,pepper,artichoke,peas,beans,pepper,rice,homemade,white",paella
1715,Classic Paella,"gin,chicken,chicken,saffron,onion,cloves,tomato,parsley,paprika,paella,pepper,lemon",paella
1716,Paella_5,"saffron,chicken,shrimp,black",paella
1717,Paella Bogavante,"lobster,prawn,mussels,oil,chorizo,onion,pepper,garlic,bay,tomato,white",paella
1718,Stovetop Paella with Chorizo and Chicken,"chicken,saffron,oil,bones,chorizo,onion,cloves,tomato,paprika,pepper,paella,pepper,egg,parsley,lemon,nut,lemon",paella
1719,Paella_6,"gin,chorizo,onion,pepper,garlic,salt,pepper,grain,saffron,broth,clams,shrimp,peas,lemon",paella
1720,Paella_7,"shrimp,salt,black",paella
1721,Shrimp and Chorizo Paella,"oil,rice,chicken,onion,garlic,tomato,paprika,saffron,turmeric,pepper,salt,chorizo,shrimp,parsley",paella
1722,Seafood Paella,"tomato,shrimp,paprika,pepper,chicken,chorizo,oil,onion,cloves,saffron,paella,salt,broth,mussels,parsley,lemon",paella
1723,Vegetable Paella,"gin,onion,pepper,pepper,fennel,cloves,bay,paprika,tumeric,cayenne,paella,sherry,saffron,salt,pepper,beans,plum,artichoke,olive,parsley,lemon",paella
1724,Shrimp and Chorizo Paella_2,"oil,rice,chicken,onion,garlic,tomato,paprika,saffron,turmeric,pepper,salt,chorizo,shrimp,parsley",paella
1725,Paella_8,"shrimp,black",paella
1726,Paella_9,"chicken,pork,oil,pepper,zucchini,onion,garlic,cherry,saffron,salt,paprika,thyme,arborio",paella
1727,Weeknight Paella,"broth,saffron,oil,chorizo,onion,garlic,paella,paprika,tomato,salt,peas,shrimp,chicken,parsley,lemon",paella
1728,Chorizo and Shrimp Paella,"onion,celery,cloves,tomato,oil,chorizo,shrimp,salt,wine,paprika,sugar,saffron,rice,olive,lemon,radish,salt",paella
1729,Paella_10,"chicken,paprika,salt,pepper,oil,chorizo,garlic,onion,tomato,grain,saffron,warm",paella
1730,Spanish Paella with Chorizo Chicken and Shrimp,"broth,saffron,gin,chicken,shell-on",paella
1731,Easy Seafood Paella,"lobster,water,oil,onion,rice,cloves,saffron,paprika,cayenne",paella
1732,Classic Seafood Paella,"shrimp,scallop,calamari,water,saffron,salt,gin,cloves,onion,beef,pepper,paprika,rice,lemon",paella
1733,Paella_11,"chicken,lemon,artichoke,salt,saffron,cloves,chicken,pork,pork,squid,oil,onion,pepper,tomato,risotto,peas,fish,mussels,shrimp,parsley",paella
1734,Seafood Paella_2,"paella,clams,prawn,mussels,squid,clam,water,parsley,tomato,peas,saffron,onion,pepper,paprika,garlic,oil,salt,lemon",paella
1735,Seafood and Chorizo Paella,"paella,seafood,water,onion,pepper,pepper,garlic,chorizo,tomato,shrimp,mussels,oil,paprika,saffron,cayenne",paella
1736,Vegetarian Paella,"rice,broth,zucchini,onion,pepper,cloves,tomato,pimenton",paella
1737,Tomato Paella with Chorizo,"broth,tomato,salt,black",paella
1738,Paella_12,"chicken,pork,chorizo,clams,mussels,scallop,shrimp,crab,prawn,pepper,tomato,onion,garlic,olive,olive,peas,beans,parsley,rice,broth,white",paella
1739,Traditional Spanish Paella,"herbs,parsley,lemon,oil,cloves,water,saffron,broth,jumbo",paella
1740,Seafood Paella_3,"gin,onion,cloves,tomato,salt,pepper,paprika,saffron,squid,paella,chicken,white",paella
1741,Mushroom Paella,"cremini,mushroom,oil,parsley,pepper,salt,onion,garlic,paprika,tomato,artichoke,arborio",paella
1742,Spanish Paella,"oil,sage,chorizo,onion,pepper,cloves,salt,pepper,grain,saffron,broth,clams,shrimp,peas",paella
1743,Chicken And Chorizo Paella,"saffron,chorizo,chicken,onion,cloves,pepper,pepper,paprika,paella,chicken,tomato,peas,prawn,parsley,lemon",paella
1744,Spanish Paella with Chorizo and Seafood,"oil,chorizo,sage,onion,pepper,cloves,salt,pepper,rice,paella,saffron,broth,jumbo",paella
1745,Spicy Andalusian Seafood Paella,"tomato,white",paella
1746,Weeknight Paella_2,brown,paella
1747,Wedding Paella,"fish,rice,tomato,paprika,garlic,saffron,tarragon,parsley,squid,mussels,liquor,shrimp,salt,paprika,prawn,peas,beans,sugar,pepper,roast,edible",paella
1748,Easy Paella,"onion,tomato,chicken,garlic,saffron,chicken,pepper,paella,pepper,lemon,oil",paella
1749,Vegetable Paella_2,"oil,onion,cloves,paella,paprika,tomato,beans,pepper,chickpea,parsley,chili,lemon,salt,pepper",paella
1750,Seafood Paella_4,"onion,oil,cloves,tomato,sugar,salt,paprika,saffron,tentacles,squid,paella,fish,white",paella
1751,Paella_13,"sage,chicken,cloves,oil,onion,broth,pepper,paprika,pepper,saffron,shrimp,pepper,peas",paella
1752,Paella_14,"chicken,sage,oil,onion,tomato,pepper,pepper,paprika,garlic,parsley,saffron,brown",paella
1753,Quinoa & Shrimp Paella,"onion,garlic,oil,quinoa,broth,pepper,bay",paella
1754,Vegan Paella,"tofu,onion,garlic,pepper,zucchini,white",paella
1755,Summer Tomato Paella,"oil,onion,capsicum,capsicum,tomato,cloves,saffron,paprika,paprika,rice,beans,gin,basil,parsley",paella
1756,Paella_15,"grain,sage,beans,onion,garlic,tomato,parsley,rosemary,pepper,salt,gin",paella
1757,Seafood Paella_5,"paella,oil,onion,pepper,garlic,vegetables,saffron,paprika,prawn,squid,mussels,parsley",paella
1758,Strawberry Shortcake,"strawberries,whipping,vanilla,egg,sugar,water,flour,baking,salt,sugar",strawberry_shortcake
1759,Strawberry Shortcake_2,"strawberries,sugar,whipping,vanilla,salt,flour,baking,butter,turbinado",strawberry_shortcake
1760,Strawberry Shortcakes with Sweet Cream Cheese Biscuits,"strawberries,sugar,flour,salt,cheese,butter,milk,whipped",strawberry_shortcake
1761,Strawberry Shortcake_3,"flour,corn",strawberry_shortcake
1762,Strawberry Shortcake_4,"sugar,flour,baking,butter,egg,milk,vanilla,strawberries,whipping",strawberry_shortcake
1764,Layered Strawberry Shortcake,"flour,baking,salt,sugar,butter,egg,vanilla,milk,whipping,sugar,strawberries,lemon",strawberry_shortcake
1765,Strawberry Shortcake_5,"strawberries,sugar,flour,baking,butter,milk,vanilla,whipped",strawberry_shortcake
1766,Strawberry Shortcake_6,"shortening,sugar,egg,vanilla,salt,flour,baking,milk,whipped,strawberries",strawberry_shortcake
1767,Simplified Strawberry Shortcake,"biscuits,whipping,sugar,vanilla,strawberries",strawberry_shortcake
1768,Authentic Strawberry Shortcakes,"sugar,flour,baking,butter,egg,whipping,vanilla,strawberries,water",strawberry_shortcake
1769,Strawberry Shortcake_7,"strawberries,sugar,flour,baking,salt,oil,butter,whipping,vanilla",strawberry_shortcake
1770,Strawberry Shortcake Sliders,"flour,sugar,baking,salt,butter,whipping,egg,vanilla,strawberries,vanilla",strawberry_shortcake
1771,Strawberry Shortcake_8,"butter,cheese,sugar,vanilla,egg,flour,baking,whipping,strawberries,almond,whipped",strawberry_shortcake
1772,Classic Strawberry Shortcakes,"flour,sugar,baking,lemon,salt,butter,butter,vanilla,strawberries",strawberry_shortcake
1773,Strawberry Shortcake_9,"strawberries,sugar,flour,baking,salt,shortening,egg,milk",strawberry_shortcake
1774,Strawberry Shortcake_10,"strawberries,sugar,biscuits,whipping,sugar,vanilla",strawberry_shortcake
1775,Vegan Strawberry Shortcakes,"flour,baking,salt,butter,almond,soy,strawberries",strawberry_shortcake
1776,Layered Strawberry Shortcake_2,"flour,baking,salt,sugar,butter,egg,vanilla,milk,whipping,sugar,strawberries,lemon",strawberry_shortcake
1777,Strawberry Shortcake_11,"strawberries,sugar,baking,milk,butter,whipping",strawberry_shortcake
1778,Strawberry Shortcakes,"strawberries,sugar,lemon,flour,cornmeal,baking,cake,salt,lemon,orange,butter,vanilla",strawberry_shortcake
1779,Strawberry Shortcake_12,"flour,baking,egg,honey,oil,vanilla,milk,strawberries,whipped",strawberry_shortcake
1780,Strawberry Shortcake Trifles,"flour,corn",strawberry_shortcake
1781,Classic Strawberry Shortcake,"strawberries,sugar,lemon,flour,baking,baking,sugar,salt",strawberry_shortcake
1782,Classic Strawberry Shortcake_2,"strawberries,sugar,biscuits,flour,baking,baking,salt,butter,butter,egg,sugar,whipped,whipping,sugar,vanilla",strawberry_shortcake
1783,Strawberry Shortcakes_2,"egg,flour,sugar,baking,salt,butter,egg,strawberries,lemon,whipping,sugar,vanilla",strawberry_shortcake
1784,Strawberry Shortcake_13,"flour,sugar,baking,salt,butter,milk,strawberries,whipping",strawberry_shortcake
1785,Strawberry Shortcakes_3,"flour,flour,sugar,baking,salt,butter,milk,strawberries,whipped,whipping",strawberry_shortcake
1786,Strawberry Shortcake_14,"butter,sugar,egg,flour,baking,baking,salt,butter,vanilla,strawberries",strawberry_shortcake
1787,Strawberry Shortcake Muffins,"cheese,lemon,vanilla,egg,baking,baking,salt,milk,butter,flour,strawberries,sugar",strawberry_shortcake
1788,Cream Biscuit Strawberry Shortcake,"strawberries,sugar,whipped,whipped",strawberry_shortcake
1789,Strawberry Shortcakes_4,"strawberries,sugar,flour,baking,butter,milk,vanilla",strawberry_shortcake
1790,Strawberry Shortcake Muffins_2,"flour,sugar,corn",strawberry_shortcake
1791,Strawberry Shortcake Popsicles,"strawberries,nilla",strawberry_shortcake
1792,Strawberry Shortcake Cheesecake,"cake,cake,egg,oil,milk,berry,strawberries,cake,cheese,sugar,vanilla,corn",strawberry_shortcake
1793,Strawberry Shortcake_15,"biscuits,sugar,strawberries",strawberry_shortcake
1794,Homemade Strawberry Shortcake,"strawberries,sugar,vanilla,butter,egg,flour,baking,salt,milk,whipping,sugar",strawberry_shortcake
1795,Cast Iron Strawberry Shortcake,"strawberries,biscuit,milk,sugar,corn",strawberry_shortcake
